id,chapbook,page,IIIF_link,title,date,publisher,publication_place
grabado_v_084_1,Varios_084,Varios_084_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_084_1.jpg/17,96,1665,1146/full/0/default.jpg",Cansó nova de la vida y costums dels pagesos,[s.a.],Llorens,Barcelona
grabado_v_398_4,Varios_398,Varios_398_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_398_3.jpg/443,1273,820,664/full/0/default.jpg",Carta en trovos,[s.a.],José María Marés,Madrid
grabado_v_410_1,Varios_410,Varios_410_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_410_1.jpg/320,416,497,1009/full/0/default.jpg",Decimas nuevas glosadas,[s.a.],Guasp,Palma
grabado_v_378_1,Varios_378,Varios_378_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_378_1.jpg/388,222,920,1009/full/0/default.jpg",La Alondra,[s.a.],[s.n.],[s.l.]
grabado_m_034_2,Moreno_034,Moreno_034_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109402/1000,290,430,661/full/0/default.jpg",Pasillo nuevo. El cofrade deseado,1857,José María Moreno,Carmona (Sevilla)
grabado_m_012_1,Moreno_012,Moreno_012_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108150/369,382,459,865/full/0/default.jpg",Sátira graciosa de los quince novios,1855,José María Moreno,Carmona (Sevilla)
grabado_m_057_1,Moreno_057,Moreno_057_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108870/320,310,989,1110/full/0/default.jpg",Relación nueva El valor bien empleado por la hermosa doña Blanca,1858,José María Moreno,Carmona (Sevilla)
grabado_v_199_1,Varios_199,Varios_199_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_199_1.jpg/595,254,558,990/full/0/default.jpg",Trovos nuevos de despedidas,[s.a.],La Fleca,Reus
grabado_m_290_2,Moreno_290,Moreno_290_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105332/553,430,415,555/full/0/default.jpg",Colección de canciones,1859,José María Moreno,Carmona (Sevilla)
grabado_b_024_2,BCN_024,BCN_024_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_024_1.jpg/980,110,450,650/full/0/default.jpg",Gustos colloqui,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_v_436_10,Varios_436,Varios_436_32.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_436_32.jpg/349,449,1049,927/full/0/default.jpg",Historia de Robinson,[s.a.],Hernando,Madrid
grabado_b_002_1,BCN_002,BCN_002_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_002_1.jpg/465,154,400,670/full/0/default.jpg",Xacara nueva,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_b_047_1,BCN_047,BCN_047_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_047_1.jpg/353,344,450,720/full/0/default.jpg",Coplas de la jota,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_206_2,Varios_206,Varios_206_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_206_1.jpg/61,184,537,853/full/0/default.jpg",Relació xistosa,[s.a.],Llorens,Barcelona
grabado_v_220_1,Varios_220,Varios_220_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_220_1.jpg/17,266,1492,1061/full/0/default.jpg",Sainete nou lo casament den saldoni y la margarida.,[s.a.],Francisco Vallés,Barcelona
grabado_m_129_2,Moreno_129,Moreno_129_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110302/250,400,440,783/full/0/default.jpg",Don Jacinto del Castillo y Doña Leonor de la Rosa,1859,José María Moreno,Carmona (Sevilla)
grabado_v_265_1,Varios_265,Varios_265_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_265_1.jpg/359,280,1077,883/full/0/default.jpg",Décimas,[s.a.],El Abanico,Barcelona
grabado_v_298_1,Varios_298,Varios_298_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_298_1.jpg/139,632,1415,993/full/0/default.jpg",El cantor de las hermosas,[s.a.],Imprenta Peninsular,Barcelona
grabado_m_191_2,Moreno_191,Moreno_191_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104528/830,319,298,731/full/0/default.jpg",El Maltés de Madrid,1858,José María Moreno,Carmona (Sevilla)
grabado_v_142_2,Varios_142,Varios_142_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_142_1.jpg/131,236,467,921/full/0/default.jpg",Trobos de amor,1866,Narciso Roca,Reus
grabado_v_107_2,Varios_107,Varios_107_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_107_3.jpg/253,313,1601,958/full/0/default.jpg",La radio,[s.a.],[s.n.],[s.l.]
grabado_v_278_4,Varios_278,Varios_278_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_278_3.jpg/206,181,665,1009/full/0/default.jpg",Canciones de los comediantes de Antaño,[s.a.],Juan Grau,Reus
grabado_v_164_1,Varios_164,Varios_164_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_164_1.jpg/149,262,1410,1313/full/0/default.jpg",Zaragoza,1872,José Noguera,Madrid
grabado_m_276_1,Moreno_276,Moreno_276_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104797/817,297,379,839/full/0/default.jpg",Relación de las cigarreras,1858,José María Moreno,Carmona (Sevilla)
grabado_m_233_1,Moreno_233,Moreno_233_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110035/507,351,461,715/full/0/default.jpg","Condiciones, vicios y propiedades de las señoras mugeres",1857,José María Moreno,Carmona (Sevilla)
grabado_m_215_2,Moreno_215,Moreno_215_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107174/972,327,402,828/full/0/default.jpg",Relación jocosa del Ganzo del Cortijo,1858,José María Moreno,Carmona (Sevilla)
grabado_v_159_1,Varios_159,Varios_159_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_159_1.jpg/700,346,630,838/full/0/default.jpg",Calendario nuevo y curioso,1854,José María Marés,Madrid
grabado_m_250_2,Moreno_250,Moreno_250_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107118/789,506,395,703/full/0/default.jpg",Décimas glosadas en las que se manifiesta los desprecios que hace una dama a todos los que la pretenden,1856,José María Moreno,Carmona (Sevilla)
grabado_v_182_2,Varios_182,Varios_182_5.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_182_5.jpg/531,630,2000,1235/full/0/default.jpg",Doña Francisca la Cautiva,[s.a.],Hernando,Madrid
grabado_m_177_1,Moreno_177,Moreno_177_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110197/283,364,1345,632/full/0/default.jpg",Juan García Nebrón,1859,José María Moreno,Carmona (Sevilla)
grabado_v_046_3,Varios_046,Varios_046_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_046_3.jpg/884,2274,315,129/full/0/default.jpg",Nuevo y curioso papel,[s.a.],M. García,Barcelona
grabado_m_132_1,Moreno_132,Moreno_132_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109711/381,261,573,896/full/0/default.jpg",Relación jocosa. El amante más perfecto,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_114_2,Moreno_114,Moreno_114_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109411/760,480,406,650/full/0/default.jpg","Sátira graciosa en la que se manifiestan los nombres, propiedades y faltas, que las mugeres han notado",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_369_3,Moreno_369,Moreno_369_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110137/1019,275,409,648/full/0/default.jpg",Boda de negros,1858,José María Moreno,Carmona (Sevilla)
grabado_m_151_2,Moreno_151,Moreno_151_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108301/955,335,361,694/full/0/default.jpg",Los amores de Madrid,1861,José María Moreno,Carmona (Sevilla)
grabado_v_468_1,Varios_468,Varios_468_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_468_1.jpg/45,231,1550,1164/full/0/default.jpg",Famosas hazañas de un conejo y una langosta,[s.a.],El Abanico,Barcelona
grabado_v_345_1,Varios_345,Varios_345_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_345_1.jpg/460,154,818,1194/full/0/default.jpg",Trovos nuevos y divertidos,1853,José Tauló,Barcelona
grabado_v_300_1,Varios_300,Varios_300_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_300_1.jpg/0,607,1604,1481/full/0/default.jpg",El cantor de las hermosas,1878,Sucesores de Narciso Ramírez,Barcelona
grabado_v_326_2,Varios_326,Varios_326_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_326_3.jpg/332,145,580,1056/full/0/default.jpg",Hermosa canción del pastor y la zagala,[s.a.],El Abanico,Barcelona
grabado_v_363_2,Varios_363,Varios_363_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_363_1.jpg/1015,255,633,1132/full/0/default.jpg",Elogis de dos casats,[s.a.],Juan Bautista Vidal,Reus
grabado_m_289_3,Moreno_289,Moreno_289_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106483/1145,387,286,735/full/0/default.jpg",El cautivo de Gerona,1856,José María Moreno,Carmona (Sevilla)
grabado_v_044_1,Varios_044,Varios_044_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_044_1.jpg/624,328,568,747/full/0/default.jpg",Arte de conquistar las mujeres á los hombres,[s.a.],Tipografía Valencia 200,Valencia
grabado_v_001_1,Varios_001,Varios_001_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_001_1.jpg/238,113,1017,1387/full/0/default.jpg",Mistica y contemplativa relacion,[s.a.],[s.n.],Madrid
grabado_v_062_2,Varios_062,Varios_062_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_062_1.jpg/845,390,622,960/full/0/default.jpg",El hambriento burlado,[s.a.],[s.n.],[s.l.]
grabado_m_153_1,Moreno_153,Moreno_153_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106271/375,511,1204,893/full/0/default.jpg",Don Antonio Benavides de La Cerda,1854,José María Moreno,Carmona (Sevilla)
grabado_m_116_1,Moreno_116,Moreno_116_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104857/274,296,428,865/full/0/default.jpg",Sainete nuevo titulado La estatua fingida o Jorge el Sagristán,1864,José María Moreno,Carmona (Sevilla)
grabado_m_130_2,Moreno_130,Moreno_130_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109036/463,370,439,684/full/0/default.jpg",Nueva relación elegre y divertida del chasco que le ha dado una muger á su marido siendo arriero,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_239_1,Varios_239,Varios_239_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_239_1.jpg/187,817,967,559/full/0/default.jpg",La divina peregrina,[s.a.],Sucesores de Hernando,Madrid
grabado_m_289_2,Moreno_289,Moreno_289_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106483/760,585,386,526/full/0/default.jpg",El cautivo de Gerona,1856,José María Moreno,Carmona (Sevilla)
grabado_v_180_1,Varios_180,Varios_180_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_180_1.jpg/1186,354,468,1027/full/0/default.jpg",La lluna en un cova,1877,Narciso Ramírez y Compañía,Barcelona
grabado_m_252_1,Moreno_252,Moreno_252_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106083/404,245,1012,1291/full/0/default.jpg",El testamento de Cristo,1857,José María Moreno,Carmona (Sevilla)
grabado_v_326_3,Varios_326,Varios_326_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_326_3.jpg/928,125,636,1075/full/0/default.jpg",Hermosa canción del pastor y la zagala,[s.a.],El Abanico,Barcelona
grabado_m_217_1,Moreno_217,Moreno_217_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107368/556,499,329,661/full/0/default.jpg",Sátira graciosa de los ciento y ocho motivos,1855,José María Moreno,Carmona (Sevilla)
grabado_v_138_1,Varios_138,Varios_138_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_138_1.jpg/605,81,559,600/full/0/default.jpg",Trovos y glosas discretas,[s.a.],[s.n.],[s.l.]
grabado_m_274_2,Moreno_274,Moreno_274_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109264/852,443,427,693/full/0/default.jpg",Trobos nuevos y canciones,1855,José María Moreno,Carmona (Sevilla)
grabado_m_188_2,Moreno_188,Moreno_188_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109468/552,178,593,709/full/0/default.jpg",El contador espiritual,1857,José María Moreno,Carmona (Sevilla)
grabado_v_281_1,Varios_281,Varios_281_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_281_1.jpg/228,517,1208,953/full/0/default.jpg",El niño sabio,[s.a.],Sucesores de Hernando,Madrid
grabado_m_114_3,Moreno_114,Moreno_114_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109411/1180,420,453,715/full/0/default.jpg","Sátira graciosa en la que se manifiestan los nombres, propiedades y faltas, que las mugeres han notado",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_060_1,Varios_060,Varios_060_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_060_1.jpg/105,185,1449,1074/full/0/default.jpg",Dialogo de un padre que aconseja al hijo que se case por librarle de la quinta,1866,Narciso Ramírez,Barcelona
grabado_m_151_3,Moreno_151,Moreno_151_3.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109508/463,258,404,843/full/0/default.jpg",Los amores de Madrid,1861,José María Moreno,Carmona (Sevilla)
grabado_m_369_2,Moreno_369,Moreno_369_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110137/565,198,435,735/full/0/default.jpg",Boda de negros,1858,José María Moreno,Carmona (Sevilla)
grabado_v_025_1,Varios_025,Varios_025_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_025_1.jpg/44,186,1658,1223/full/0/default.jpg",Juana la valerosa,[s.a.],El Abanico,Barcelona
grabado_v_046_2,Varios_046,Varios_046_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_046_1.jpg/219,420,559,810/full/0/default.jpg",Nuevo y curioso papel,[s.a.],M. García,Barcelona
grabado_v_361_1,Varios_361,Varios_361_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_361_1.jpg/246,264,681,931/full/0/default.jpg",Canciones de los comediantes de Antaño,[s.a.],Juan Grau,Reus
grabado_v_038_4,Varios_038,Varios_038_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_038_3.jpg/297,66,1256,948/full/0/default.jpg",El cantor de las hermosas,1881,Tipografía Española,Barcelona
grabado_v_324_1,Varios_324,Varios_324_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_324_1.jpg/541,215,416,831/full/0/default.jpg",Testamento de un asno,[s.a.],José María Marés,Madrid
grabado_m_068_2,Moreno_068,Moreno_068_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110314/940,350,464,611/full/0/default.jpg",Juan de Robles,1858,José María Moreno,Carmona (Sevilla)
grabado_v_409_1,Varios_409,Varios_409_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_409_1.jpg/380,356,997,1439/full/0/default.jpg",Los propios tangos gaditanos coro de los abanicos,[s.a.],Imprenta Universal,Madrid
grabado_m_055_2,Moreno_055,Moreno_055_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110058/196,200,1343,934/full/0/default.jpg",El casamiento entre dos damas. Romance,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_319_1,Varios_319,Varios_319_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_319_1.jpg/61,157,1508,1082/full/0/default.jpg",Historia del hijo pródigo,[s.a.],El Abanico,Barcelona
grabado_m_010_2,Moreno_010,Moreno_010_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106593/718,312,750,698/full/0/default.jpg",Relación chistosa titulada Todas me gustan,1856,José María Moreno,Carmona (Sevilla)
grabado_v_142_3,Varios_142,Varios_142_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_142_1.jpg/646,257,356,903/full/0/default.jpg",Trobos de amor,1866,Narciso Roca,Reus
grabado_m_036_1,Moreno_036,Moreno_036_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103883/595,257,647,536/full/0/default.jpg",El sueño de Morales,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_107_3,Varios_107,Varios_107_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_107_4.jpg/1075,206,834,965/full/0/default.jpg",La radio,[s.a.],[s.n.],[s.l.]
grabado_m_073_1,Moreno_073,Moreno_073_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105020/311,324,513,784/full/0/default.jpg",Las princesas encantadas y deslealtad de hermanos,1855,José María Moreno,Carmona (Sevilla)
grabado_v_434_1,Varios_434,Varios_434_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_434_1.jpg/172,305,1238,1109/full/0/default.jpg","Viaje por los aires, ó sea aventuras de tres incleses en africa.",[s.a.],José María Marés,Madrid
grabado_m_191_3,Moreno_191,Moreno_191_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104528/1153,288,345,768/full/0/default.jpg",El Maltés de Madrid,1858,José María Moreno,Carmona (Sevilla)
grabado_v_018_1,Varios_018,Varios_018_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_018_1.jpg/304,166,572,839/full/0/default.jpg",La mitja,[s.a.],El Abanico,Barcelona
grabado_m_129_3,Moreno_129,Moreno_129_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106485/279,263,1694,200/full/0/default.jpg",Don Jacinto del Castillo y Doña Leonor de la Rosa,1859,José María Moreno,Carmona (Sevilla)
grabado_c_001_1,Carmona_002,Carmona_001_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Carmona_001_1.jpg/304,234,864,983/full/0/default.jpg",Relacion El ganso de la Catedral,1880,La Aurora,Carmona (Sevilla)
grabado_m_372_1,Moreno_372,Moreno_372_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110079/384,235,423,733/full/0/default.jpg",Pasillo nuevo titulado El animal de Ungría,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_206_3,Varios_206,Varios_206_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_206_1.jpg/579,188,556,860/full/0/default.jpg",Relació xistosa,[s.a.],Llorens,Barcelona
grabado_m_290_3,Moreno_290,Moreno_290_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105332/963,382,449,589/full/0/default.jpg",Colección de canciones,1859,José María Moreno,Carmona (Sevilla)
grabado_v_123_2,Varios_123,Varios_123_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_123_2.jpg/398,318,1196,925/full/0/default.jpg",Recepta del doctor Sabi per curar lo mal de impaciencia.,[s.a.],Pau Roca,Manresa
grabado_v_105_1,Varios_105,Varios_105_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_105_1.jpg/689,242,760,1172/full/0/default.jpg",La pescatera catalana,[s.a.],Cristina Segura,Barcelona
grabado_v_140_1,Varios_140,Varios_140_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_140_1.jpg/552,920,559,540/full/0/default.jpg",Xacara nueva,[s.a.],Juan Jolis,Barcelona
grabado_m_193_1,Moreno_193,Moreno_193_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106726/338,249,1000,1320/full/0/default.jpg",Devota oración a María Santísima del Pilar,1856,José María Moreno,Carmona (Sevilla)
grabado_v_436_3,Varios_436,Varios_436_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_436_4.jpg/468,1253,782,676/full/0/default.jpg",Historia de Robinson,[s.a.],Sucesores de Hernando,Madrid
grabado_v_222_2,Varios_222,Varios_222_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_222_1.jpg/1092,471,449,762/full/0/default.jpg",Gracioso y divertido chasco,[s.a.],Sucesores de Hernando,Madrid
grabado_v_204_1,Varios_204,Varios_204_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_204_1.jpg/236,148,1244,743/full/0/default.jpg",Coleccion de canciones nuevas,1851,José María Marés,Madrid
grabado_b_045_2,BCN_045,BCN_045_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_045_1.jpg/469,225,400,620/full/0/default.jpg",Glosas nuevas para cantar las damas á los galanes,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_292_1,Moreno_292,Moreno_292_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104646/208,291,1256,866/full/0/default.jpg",Doña Teresa de Llanos,1861,José María Moreno,Carmona (Sevilla)
grabado_b_026_1,BCN_026,BCN_026_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_026_1.jpg/1022,185,450,700/full/0/default.jpg",Seguidillas para cantar boleros con estrivillo,[s.a.],Bernado Pla,Barcelona
grabado_b_063_1,BCN_063,BCN_063_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_063_1.jpg/573,283,691,917/full/0/default.jpg","Nueva relacion y curioso romance, donde se refiere un prodigioso milagro que ha obrado la Virgen Santísima del Carmen",[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_b_063_3,BCN_063,BCN_063_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_063_1.jpg/173,298,405,728/full/0/default.jpg","Nueva relacion y curioso romance, donde se refiere un prodigioso milagro que ha obrado la Virgen Santísima del Carmen",[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_b_026_3,BCN_026,BCN_026_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_026_1.jpg/684,177,380,700/full/0/default.jpg",Seguidillas para cantar boleros con estrivillo,[s.a.],Bernado Pla,Barcelona
grabado_m_356_2,Moreno_356,Moreno_356_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103527/114,467,999,660/full/0/default.jpg",Relación burlesca. La calle de la feria,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_313_2,Moreno_313,Moreno_313_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107115/909,210,464,706/full/0/default.jpg",Décimas nuevas para cantar los aficionados a la guitarra,1864,José María Moreno,Carmona (Sevilla)
grabado_v_079_2,Varios_079,Varios_079_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_079_1.jpg/842,183,545,1083/full/0/default.jpg",Satira graciosa de los quince novios,1853,Juan Bautista Vidal,Reus
grabado_c_003_1,Carmona_003,Carmona_003_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Carmona_003_1.jpg/421,290,974,1403/full/0/default.jpg",Romance espiritual que esplica los misterios de la Santisima Trinidad,[s.a.],[s.n.],[s.l.]
grabado_m_370_1,Moreno_370,Moreno_370_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103323/452,208,320,658/full/0/default.jpg",Nueva relación que hace Doña Margarita Cachuela,[s.a.],José María Moreno,Carmona (Sevilla)
