Column number;id_doc;original_name;normalized_name;latitude;longitude;id_wkd;type_place;longTitle;shortTitle;pubPlace;printer;date;type_text;genre;url
2853;Ner_Varios_426;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2854;Ner_Varios_426;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2856;Ner_Varios_426;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2858;Ner_Varios_426;Normandía;Normandía;49,12233911;-0,436644306;Q15878;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2855;Ner_Varios_426;Basílica de San Pedro;basílica de San Pedro;41,90222222;12,45341667;Q12512;Monumentos/edificios;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2810;Ner_Varios_426;Vernon;Vernon;49,09166667;1,485;Q236736;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2814;Ner_Varios_426;Ruan;Ruan;49,44305556;1,1025;Q30974;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2815;Ner_Varios_426;Ruan;Ruan;49,44305556;1,1025;Q30974;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2850;Ner_Varios_426;Ruan;Ruan;49,44305556;1,1025;Q30974;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2851;Ner_Varios_426;Ruan;Ruan;49,44305556;1,1025;Q30974;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2857;Ner_Varios_426;Ruan;Ruan;49,44305556;1,1025;Q30974;Pueblos/ciudades/regiones;Historia maravillosa de Roberpo el diablo, Hijo del duque de Normandia, El cual despues fue llamado Hombre de Dios;Historia maravillosa de Roberpo el diablo;Madrid;José María Marés;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_426.xml
2859;Ner_Varios_427;PRANCIA;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2860;Ner_Varios_427;FRANCIA;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2861;Ner_Varios_427;Alejandría;Alejandría;31,1975;29,8925;Q87;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2862;Ner_Varios_427;Turquía;Turquía;39;36;Q43;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2863;Ner_Varios_427;Alejandría;Alejandría;31,1975;29,8925;Q87;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2864;Ner_Varios_427;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2865;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2866;Ner_Varios_427;Normandía;Normandía;49,12233911;-0,436644306;Q15878;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2867;Ner_Varios_427;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2868;Ner_Varios_427;Alejandría;Alejandría;31,1975;29,8925;Q87;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2871;Ner_Varios_427;Turquía;Turquía;39;36;Q43;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2872;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2873;Ner_Varios_427;Borgoña;Borgoña;47;4,5;Q1173;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2874;Ner_Varios_427;Israel;Israel;31;35;Q801;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2875;Ner_Varios_427;Túnez;Túnez;36,80083333;10,18;Q3572;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2876;Ner_Varios_427;Normandía;Normandía;49,12233911;-0,436644306;Q15878;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2877;Ner_Varios_427;Aguas Muertas;marea muerta;;;Q1940706;Sitios naturales;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2878;Ner_Varios_427;Borgoña;Borgoña;47;4,5;Q1173;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2879;Ner_Varios_427;Túnez;Túnez;36,80083333;10,18;Q3572;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2880;Ner_Varios_427;Normandía;Normandía;49,12233911;-0,436644306;Q15878;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2881;Ner_Varios_427;Borgoña;Borgoña;47;4,5;Q1173;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2884;Ner_Varios_427;Borgoña;Borgoña;47;4,5;Q1173;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2885;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2886;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2887;Ner_Varios_427;Borgoña;Borgoña;47;4,5;Q1173;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2888;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2889;Ner_Varios_427;Galicia;Galicia;42,8;-7,9;Q3908;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2890;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2891;Ner_Varios_427;Italia;Italia;42,5;12,5;Q38;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2892;Ner_Varios_427;Gascuña;Gascuña;44;-0,5;Q191085;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2893;Ner_Varios_427;Aragón;Aragón;41;-1;Q4040;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2894;Ner_Varios_427;Cataluña;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2895;Ner_Varios_427;Galicia;Galicia;42,8;-7,9;Q3908;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2896;Ner_Varios_427;Galicia;Galicia;42,8;-7,9;Q3908;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2897;Ner_Varios_427;Galicia;Galicia;42,8;-7,9;Q3908;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2898;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2899;Ner_Varios_427;Galicia;Galicia;42,8;-7,9;Q3908;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2902;Ner_Varios_427;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2903;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2904;Ner_Varios_427;Roncesvalles.;Roncesvalles;43,01376679;-1,30468681;Q917891;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2905;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2906;Ner_Varios_427;Roncesvalles;Roncesvalles;43,01376679;-1,30468681;Q917891;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2907;Ner_Varios_427;Roncesvalles;Roncesvalles;43,01376679;-1,30468681;Q917891;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2908;Ner_Varios_427;Roncesvalles;Roncesvalles;43,01376679;-1,30468681;Q917891;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2909;Ner_Varios_427;Roncesvalles;Roncesvalles;43,01376679;-1,30468681;Q917891;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2910;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2911;Ner_Varios_427;Francia;Francia;47;2;Q142;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2912;Ner_Varios_427;Alemania;Alemania;51;10;Q183;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2913;Ner_Varios_427;Alta Baviera;Alta Baviera;48,133333;11,566667;Q10562;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2914;Ner_Varios_427;Austria;Austria;48;14;Q40;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2915;Ner_Varios_427;Neustria;Neustria;;;Q106577;Países/reinos/imperios/continentes;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
2916;Ner_Varios_427;Germania;Germania Magna;50,9;11,1;Q62646;Pueblos/ciudades/regiones;Historia verdadera de Carlo-Magno y de los doce pares de Francia;;Madrid;Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_427.xml
